user_id,item_id,score,pop_label
562,785,4.0,0
561,785,4.0,0
90,785,3.0,0
738,257,5.0,0
285,144,5.0,0
888,537,4.0,0
836,166,3.0,0
635,1541,5.0,0
634,1541,5.0,0
25,814,2.0,0
90,166,1.0,0
905,485,5.0,0
545,1737,4.0,0
544,1737,4.0,0
251,144,5.0,0
536,628,1.0,0
430,144,3.0,0
836,144,2.0,0
714,537,3.0,0
713,537,3.0,0
801,537,5.0,0
574,257,5.0,0
760,756,3.0,0
90,435,2.0,0
768,537,5.0,0
332,1392,2.0,0
332,1392,5.0,0
948,536,5.0,0
302,494,5.0,0
778,494,5.0,0
821,96,5.0,0
25,537,5.0,0
105,537,5.0,0
600,1437,5.0,0
655,785,3.0,0
836,756,4.0,0
318,494,5.0,0
556,494,5.0,0
192,428,3.0,0
662,166,4.0,0
567,814,5.0,0
760,1535,5.0,0
566,814,5.0,0
688,582,5.0,0
533,537,5.0,0
318,138,4.0,0
836,138,4.0,0
770,138,5.0,0
629,257,4.0,0
561,307,2.0,0
857,138,5.0,0
755,383,5.0,0
957,686,5.0,0
760,307,2.0,0
816,1737,5.0,0
929,1737,4.0,0
561,25,5.0,0
887,73,4.0,0
936,257,5.0,0
562,406,5.0,0
603,73,2.0,0
738,494,5.0,0
580,73,5.0,0
914,383,5.0,0
655,435,1.0,0
836,768,4.0,0
816,1336,5.0,0
561,1365,4.0,0
755,1365,5.0,0
770,428,4.0,0
562,1365,4.0,0
384,686,4.0,0
655,582,4.0,0
836,383,4.0,0
935,686,4.0,0
738,756,3.0,0
792,257,4.0,0
815,428,5.0,0
738,307,2.0,0
603,582,2.0,0
768,1560,3.0,0
626,1737,5.0,0
783,1737,5.0,0
623,1268,5.0,0
559,910,5.0,0
560,910,5.0,0
850,229,5.0,0
531,229,5.0,0
887,1660,2.0,0
192,582,5.0,0
880,910,4.0,0
801,1775,3.0,0
90,406,4.0,0
738,1737,4.0,0
801,9,5.0,1
782,138,4.0,0
836,1737,4.0,0
581,910,5.0,0
930,9,4.0,1
531,1519,1.0,0
850,1519,1.0,0
801,144,4.0,0
917,1737,5.0,0
905,1737,5.0,0
852,1778,4.0,0
890,1737,5.0,0
738,639,3.0,0
561,1778,4.0,0
562,1778,4.0,0
764,1228,5.0,0
584,1228,5.0,0
760,15,4.0,1
836,9,3.0,1
531,19,3.0,0
801,208,2.0,0
738,96,4.0,0
931,608,5.0,0
311,1228,5.0,0
562,38,5.0,0
561,38,5.0,0
760,142,3.0,0
640,8,5.0,1
930,144,5.0,0
940,21,2.0,1
941,21,2.0,1
651,1228,5.0,0
738,1268,5.0,0
781,536,5.0,0
868,21,5.0,1
642,21,2.0,1
536,756,5.0,0
931,684,5.0,0
635,428,4.0,0
634,428,4.0,0
958,428,5.0,0
603,345,2.0,0
642,1336,1.0,0
596,229,5.0,0
614,681,3.0,0
801,21,3.0,1
614,756,2.0,0
764,427,5.0,0
755,102,5.0,0
584,427,5.0,0
755,756,4.0,0
559,536,5.0,0
560,536,5.0,0
931,1268,4.0,0
801,814,5.0,0
852,266,4.0,0
174,8,5.0,1
536,102,4.0,0
905,357,5.0,0
836,345,4.0,0
888,257,5.0,0
531,121,5.0,0
850,121,5.0,0
531,121,5.0,0
302,15,4.0,1
561,1437,5.0,0
562,1437,5.0,0
836,21,4.0,1
760,1737,5.0,0
893,21,5.0,1
280,38,5.0,0
710,1778,5.0,0
872,536,5.0,0
709,1778,5.0,0
768,102,5.0,0
655,731,5.0,0
895,1024,5.0,0
197,681,4.0,0
891,1024,5.0,0
713,102,5.0,0
714,102,5.0,0
850,1778,5.0,0
760,536,2.0,0
90,21,1.0,1
430,1228,5.0,0
655,536,4.0,0
872,485,5.0,0
914,21,5.0,1
105,257,4.0,0
25,257,4.0,0
189,1368,5.0,0
769,428,3.0,0
614,9,4.0,1
533,628,5.0,0
189,1778,5.0,0
311,144,2.0,0
328,537,5.0,0
189,731,5.0,0
980,21,5.0,1
138,1368,5.0,0
895,814,5.0,0
650,1584,4.0,0
642,899,3.0,0
603,21,2.0,1
738,142,3.0,0
642,223,3.0,0
932,1584,4.0,0
628,223,5.0,0
533,1365,4.0,0
929,1136,5.0,0
815,142,5.0,0
541,1228,5.0,0
932,1365,4.0,0
227,223,4.0,0
879,537,5.0,0
958,52,4.0,0
541,426,4.0,0
541,537,5.0,0
614,814,2.0,0
642,756,3.0,0
887,426,3.0,0
662,426,5.0,0
531,426,4.0,0
541,16,5.0,1
628,38,5.0,0
872,910,5.0,0
905,1145,5.0,0
541,142,3.0,0
738,73,2.0,0
56,1216,4.0,0
227,1778,4.0,0
710,686,5.0,0
574,1145,4.0,0
852,537,5.0,0
227,1286,5.0,0
227,9,4.0,1
227,756,4.0,0
781,1585,4.0,0
663,536,2.0,0
138,756,5.0,0
138,1024,5.0,0
640,756,5.0,0
939,52,4.0,0
560,537,5.0,0
642,1075,1.0,0
968,1437,5.0,0
559,537,5.0,0
950,1437,5.0,0
227,358,5.0,0
618,96,4.0,0
958,1585,4.0,0
580,1585,2.0,0
801,1365,1.0,0
128,582,5.0,0
227,385,5.0,0
934,202,5.0,0
663,428,3.0,0
652,756,3.0,0
887,266,3.0,0
934,582,5.0,0
760,427,5.0,0
642,427,2.0,0
561,427,5.0,0
541,427,5.0,0
227,266,4.0,0
781,427,4.0,0
836,893,3.0,0
781,1075,4.0,0
770,893,2.0,0
868,686,5.0,0
264,427,5.0,0
642,9,2.0,1
836,427,4.0,0
533,427,5.0,0
56,1075,1.0,0
227,1075,4.0,0
783,96,5.0,0
541,94,4.0,0
587,1368,4.0,0
588,1368,4.0,0
815,731,5.0,0
560,686,5.0,0
559,686,5.0,0
541,1145,4.0,0
572,229,5.0,0
755,608,5.0,0
562,1693,5.0,0
760,1693,5.0,0
264,1075,5.0,0
561,537,5.0,0
562,537,5.0,0
573,494,4.0,0
573,582,4.0,0
887,121,3.0,0
852,1075,2.0,0
662,21,5.0,1
90,893,2.0,0
626,453,4.0,0
541,453,5.0,0
227,453,5.0,0
582,494,4.0,0
541,1075,5.0,0
541,229,5.0,0
783,281,5.0,0
328,281,5.0,0
710,924,1.0,0
709,924,1.0,0
650,924,3.0,0
623,22,4.0,1
280,406,5.0,0
659,125,1.0,0
573,102,5.0,0
766,1775,3.0,0
541,590,4.0,0
614,266,2.0,0
828,345,4.0,0
541,266,4.0,0
755,804,5.0,0
567,266,5.0,0
566,266,5.0,0
566,1145,5.0,0
567,1145,5.0,0
642,435,1.0,0
560,281,5.0,0
738,1541,5.0,0
582,582,5.0,0
536,281,4.0,0
138,281,5.0,0
760,281,5.0,0
659,266,4.0,0
850,22,4.0,1
531,22,4.0,1
895,281,5.0,0
541,345,4.0,0
578,281,5.0,0
872,281,5.0,0
770,266,5.0,0
536,1742,5.0,0
567,1048,5.0,0
887,899,4.0,0
541,1347,5.0,0
892,1075,4.0,0
774,681,1.0,0
958,1801,5.0,0
596,22,5.0,1
770,121,3.0,0
326,266,5.0,0
914,121,3.0,0
603,1541,3.0,0
326,1268,2.0,0
774,1286,2.0,0
774,266,2.0,0
541,121,5.0,0
774,266,2.0,0
632,204,5.0,0
192,1801,3.0,0
659,271,3.0,0
197,204,4.0,0
59,204,5.0,0
915,204,5.0,0
917,166,5.0,0
598,204,5.0,0
935,204,5.0,0
760,204,1.0,0
958,266,4.0,0
578,1145,5.0,0
932,1742,5.0,0
659,756,4.0,0
596,1775,5.0,0
623,1801,3.0,0
541,204,5.0,0
566,1801,4.0,0
931,1801,4.0,0
536,1801,3.0,0
567,1801,4.0,0
543,204,4.0,0
582,1801,4.0,0
189,914,5.0,0
541,914,5.0,0
816,96,5.0,0
905,166,5.0,0
582,681,4.0,0
587,582,4.0,0
588,582,4.0,0
990,910,4.0,0
905,731,5.0,0
571,19,5.0,0
541,1365,5.0,0
227,1365,4.0,0
280,1145,5.0,0
932,204,3.0,0
25,266,4.0,0
105,266,4.0,0
536,1541,4.0,0
541,445,3.0,0
774,1336,4.0,0
888,266,4.0,0
573,1742,4.0,0
738,49,2.0,0
280,5,5.0,1
990,202,5.0,0
955,202,5.0,0
280,223,5.0,0
637,582,3.0,0
571,281,5.0,0
857,1541,5.0,0
642,1510,3.0,0
857,266,3.0,0
778,266,4.0,0
774,445,4.0,0
536,266,5.0,0
650,899,5.0,0
293,204,3.0,0
782,223,5.0,0
280,756,5.0,0
760,1801,4.0,0
780,1801,4.0,0
614,1801,3.0,0
541,281,5.0,0
561,266,5.0,0
738,266,4.0,0
227,73,3.0,0
562,266,5.0,0
614,73,2.0,0
867,1417,2.0,0
264,914,5.0,0
755,66,5.0,0
533,628,5.0,0
760,266,5.0,0
541,66,3.0,0
581,445,5.0,0
573,66,4.0,0
280,445,5.0,0
182,1742,5.0,0
574,1541,5.0,0
280,96,5.0,0
760,582,5.0,0
816,756,5.0,0
813,1268,2.0,0
280,142,5.0,0
25,49,4.0,0
857,445,2.0,0
783,1336,5.0,0
536,1417,4.0,0
536,1347,4.0,0
573,1347,5.0,0
280,266,4.0,0
783,1368,5.0,0
90,1742,5.0,0
932,914,5.0,0
247,1742,5.0,0
596,428,5.0,0
280,1775,5.0,0
571,756,5.0,0
247,1347,1.0,0
774,38,2.0,0
905,756,5.0,0
614,1347,1.0,0
836,1347,3.0,0
580,229,5.0,0
760,229,5.0,0
776,1541,5.0,0
776,1541,5.0,0
541,1742,4.0,0
571,266,5.0,0
770,1145,4.0,0
801,608,5.0,0
868,485,5.0,0
652,1347,2.0,0
655,1347,4.0,0
561,1347,4.0,0
562,1347,4.0,0
760,1347,2.0,0
280,428,5.0,0
852,1347,4.0,0
180,22,4.0,1
56,22,4.0,1
286,22,5.0,1
875,22,5.0,1
929,230,4.0,0
56,22,5.0,1
614,435,2.0,0
264,1778,5.0,0
600,1778,5.0,0
905,1024,5.0,0
596,111,5.0,0
582,699,5.0,0
249,899,4.0,0
738,1347,4.0,0
618,1347,4.0,0
249,266,3.0,0
778,1742,5.0,0
659,1268,4.0,0
905,582,5.0,0
817,1541,5.0,0
761,266,4.0,0
167,266,5.0,0
774,1347,4.0,0
784,230,3.0,0
857,1742,5.0,0
857,899,2.0,0
582,899,4.0,0
574,445,5.0,0
533,22,4.0,1
887,1775,3.0,0
815,1320,4.0,0
588,49,5.0,0
714,121,3.0,0
637,49,3.0,0
533,1075,5.0,0
931,1347,4.0,0
249,162,1.0,0
172,162,5.0,0
622,494,3.0,0
834,494,3.0,0
774,1253,2.0,0
621,494,3.0,0
637,699,4.0,0
573,899,4.0,0
227,899,5.0,0
944,22,4.0,1
280,814,3.0,0
659,1347,5.0,0
939,142,5.0,0
868,1778,5.0,0
172,608,5.0,0
560,52,5.0,0
559,52,5.0,0
469,681,5.0,0
468,681,5.0,0
760,383,3.0,0
178,846,5.0,0
172,1457,4.0,0
227,12,5.0,1
939,1457,5.0,0
249,257,3.0,0
172,494,5.0,0
172,582,4.0,0
867,829,5.0,0
582,96,5.0,0
828,1510,5.0,0
755,899,5.0,0
659,25,5.0,0
56,1742,5.0,0
618,428,4.0,0
172,893,5.0,0
932,266,3.0,0
562,1742,5.0,0
927,21,4.0,1
910,106,3.0,0
536,1039,5.0,0
939,106,4.0,0
573,106,2.0,0
852,1039,5.0,0
828,899,5.0,0
868,1457,5.0,0
573,1206,5.0,0
892,223,4.0,0
573,1039,5.0,0
910,223,4.0,0
870,22,5.0,1
869,22,5.0,1
469,94,5.0,0
468,94,5.0,0
910,731,5.0,0
468,1268,5.0,0
892,731,5.0,0
931,428,5.0,0
280,281,5.0,0
573,87,4.0,0
573,273,2.0,0
813,273,4.0,0
573,914,5.0,0
816,257,5.0,0
890,1145,5.0,0
562,22,5.0,1
828,331,4.0,0
561,22,5.0,1
662,1473,4.0,0
573,281,3.0,0
573,94,4.0,0
868,1417,4.0,0
591,582,3.0,0
900,1145,4.0,0
642,12,5.0,1
592,582,3.0,0
828,87,5.0,0
828,96,5.0,0
614,22,4.0,1
172,846,5.0,0
661,686,5.0,0
770,582,5.0,0
939,383,5.0,0
591,893,3.0,0
591,494,2.0,0
755,445,5.0,0
626,914,5.0,0
768,60,5.0,0
90,121,3.0,0
766,383,3.0,0
774,121,4.0,0
813,1206,4.0,0
249,121,5.0,0
541,1320,5.0,0
652,94,3.0,0
573,21,5.0,1
280,1166,2.0,0
571,106,5.0,0
813,997,4.0,0
303,47,5.0,0
637,21,2.0,1
829,494,5.0,0
813,914,5.0,0
280,9,4.0,1
573,1166,2.0,0
910,1174,5.0,0
892,1174,5.0,0
781,52,5.0,0
778,138,4.0,0
829,1136,5.0,0
592,21,1.0,1
600,52,5.0,0
888,21,3.0,1
227,21,4.0,1
591,21,1.0,1
784,12,5.0,1
868,876,5.0,0
829,632,5.0,0
900,406,5.0,0
592,266,4.0,0
813,266,5.0,0
857,229,1.0,0
591,266,4.0,0
652,229,5.0,0
829,406,3.0,0
468,582,4.0,0
813,96,5.0,0
469,582,4.0,0
829,1268,4.0,0
828,73,3.0,0
774,1510,1.0,0
829,9,4.0,1
914,632,5.0,0
596,632,5.0,0
900,1510,5.0,0
869,383,3.0,0
870,383,3.0,0
828,777,3.0,0
829,1075,1.0,0
836,1174,2.0,0
90,121,4.0,0
596,445,5.0,0
280,271,4.0,0
591,223,2.0,0
829,914,4.0,0
468,96,5.0,0
469,96,5.0,0
910,1024,4.0,0
573,756,4.0,0
760,1742,4.0,0
829,608,5.0,0
202,37,4.0,0
578,229,5.0,0
867,345,4.0,0
202,423,1.0,0
591,37,3.0,0
592,37,3.0,0
592,1320,5.0,0
202,223,4.0,0
935,273,4.0,0
659,1041,3.0,0
172,1113,3.0,0
500,96,5.0,0
500,701,5.0,0
280,307,4.0,0
591,1041,1.0,0
626,96,5.0,0
202,914,5.0,0
592,1041,1.0,0
264,8,5.0,1
829,266,2.0,0
900,106,3.0,0
202,257,1.0,0
626,257,4.0,0
816,1364,5.0,0
202,353,3.0,0
591,1268,2.0,0
592,1268,2.0,0
600,1174,5.0,0
760,683,3.0,0
828,1174,5.0,0
892,582,5.0,0
556,914,5.0,0
280,1742,5.0,0
879,372,5.0,0
939,102,2.0,0
813,121,3.0,0
589,37,4.0,0
202,582,4.0,0
202,266,4.0,0
468,142,5.0,0
644,142,4.0,0
172,38,4.0,0
469,142,5.0,0
829,111,5.0,0
828,111,5.0,0
202,494,3.0,0
768,52,5.0,0
589,494,4.0,0
202,628,5.0,0
829,1286,2.0,0
589,21,2.0,1
852,229,4.0,0
589,582,3.0,0
172,1041,3.0,0
582,353,4.0,0
829,21,1.0,1
90,129,4.0,0
180,129,5.0,0
850,129,4.0,0
531,129,4.0,0
469,2,4.0,1
589,1113,3.0,0
774,1145,4.0,0
828,590,4.0,0
582,9,3.0,1
573,9,4.0,1
829,96,5.0,0
25,22,4.0,1
614,22,5.0,1
25,22,4.0,1
589,785,3.0,0
105,22,4.0,1
414,353,4.0,0
582,273,1.0,0
500,1320,4.0,0
561,632,5.0,0
768,1041,5.0,0
562,632,5.0,0
829,899,3.0,0
589,266,3.0,0
637,9,3.0,1
813,435,4.0,0
905,1041,5.0,0
774,899,4.0,0
828,1544,5.0,0
202,1039,5.0,0
828,218,5.0,0
90,57,2.0,0
659,257,2.0,0
202,1742,5.0,0
566,1149,4.0,0
566,1149,4.0,0
249,537,5.0,0
414,266,5.0,0
829,768,3.0,0
958,94,5.0,0
536,1268,5.0,0
609,1145,5.0,0
621,1320,5.0,0
622,1320,5.0,0
834,1320,5.0,0
562,1268,5.0,0
561,1268,5.0,0
582,271,5.0,0
774,1113,1.0,0
828,94,4.0,0
774,37,3.0,0
414,38,5.0,0
616,1347,4.0,0
637,924,5.0,0
414,96,5.0,0
944,266,5.0,0
781,102,5.0,0
591,358,5.0,0
755,1075,5.0,0
774,21,5.0,1
596,1075,5.0,0
592,358,5.0,0
939,1075,5.0,0
642,121,4.0,0
764,266,2.0,0
755,632,5.0,0
850,453,2.0,0
584,266,2.0,0
90,453,4.0,0
637,96,3.0,0
430,150,3.0,0
768,836,4.0,0
544,608,4.0,0
900,87,5.0,0
545,608,4.0,0
774,150,3.0,0
513,1742,5.0,0
762,608,5.0,0
513,266,4.0,0
829,1336,3.0,0
589,257,3.0,0
778,1742,5.0,0
556,846,5.0,0
591,453,3.0,0
774,52,4.0,0
249,37,3.0,0
815,1041,5.0,0
536,1041,3.0,0
592,453,3.0,0
609,266,4.0,0
189,846,5.0,0
541,22,5.0,1
562,16,4.0,1
768,1417,5.0,0
561,16,4.0,1
801,701,1.0,0
249,16,3.0,1
249,453,4.0,0
623,701,5.0,0
533,453,5.0,0
828,406,5.0,0
105,453,4.0,0
556,121,5.0,0
609,52,5.0,0
659,150,4.0,0
815,1801,4.0,0
90,731,5.0,0
626,720,4.0,0
582,111,5.0,0
813,1145,2.0,0
852,686,4.0,0
202,1479,2.0,0
588,1145,5.0,0
559,142,4.0,0
640,38,4.0,0
872,1075,5.0,0
778,1039,3.0,0
755,150,5.0,0
595,1320,5.0,0
219,1320,5.0,0
867,829,4.0,0
202,150,3.0,0
869,38,5.0,0
813,9,3.0,1
870,38,5.0,0
786,1113,2.0,0
829,1742,5.0,0
566,681,2.0,0
891,777,4.0,0
572,372,5.0,0
477,266,4.0,0
621,266,5.0,0
905,38,4.0,0
892,62,2.0,0
762,427,5.0,0
622,37,3.0,0
621,37,3.0,0
573,150,4.0,0
774,331,4.0,0
760,150,4.0,0
769,372,4.0,0
813,94,3.0,0
249,1742,5.0,0
714,899,3.0,0
713,899,3.0,0
582,94,3.0,0
829,37,5.0,0
595,443,5.0,0
219,443,5.0,0
589,924,3.0,0
867,829,5.0,0
891,1024,5.0,0
762,266,5.0,0
896,1041,5.0,0
113,1277,5.0,0
567,281,5.0,0
536,1242,5.0,0
566,281,5.0,0
314,628,5.0,0
637,756,4.0,0
635,1801,4.0,0
414,785,4.0,0
280,464,5.0,0
634,1801,4.0,0
944,914,5.0,0
622,756,2.0,0
621,756,2.0,0
468,1246,4.0,0
875,1048,5.0,0
533,1246,5.0,0
414,699,5.0,0
834,756,2.0,0
286,1048,5.0,0
621,1113,3.0,0
513,608,4.0,0
469,1246,4.0,0
636,353,4.0,0
778,632,5.0,0
637,87,5.0,0
559,829,5.0,0
90,829,3.0,0
560,829,5.0,0
571,829,5.0,0
90,427,5.0,0
468,266,5.0,0
513,914,3.0,0
90,537,5.0,0
589,427,2.0,0
249,358,1.0,0
197,427,3.0,0
105,427,5.0,0
202,427,5.0,0
935,1041,3.0,0
249,427,3.0,0
828,427,5.0,0
891,427,5.0,0
663,142,5.0,0
556,150,5.0,0
914,102,5.0,0
591,785,3.0,0
592,785,3.0,0
652,266,4.0,0
787,1336,3.0,0
280,331,2.0,0
90,1136,4.0,0
764,331,3.0,0
202,453,4.0,0
609,1544,5.0,0
90,138,5.0,0
834,94,4.0,0
533,453,5.0,0
469,445,5.0,0
584,331,3.0,0
609,435,1.0,0
948,427,5.0,0
90,223,3.0,0
249,618,1.0,0
867,829,5.0,0
622,1769,4.0,0
787,777,4.0,0
621,1769,4.0,0
834,1769,4.0,0
784,102,5.0,0
787,1166,1.0,0
787,266,4.0,0
543,536,5.0,0
332,1113,5.0,0
592,121,1.0,0
636,657,5.0,0
591,121,1.0,0
202,537,4.0,0
172,19,5.0,0
783,657,5.0,0
578,1368,5.0,0
801,1368,5.0,0
414,494,5.0,0
249,625,3.0,0
781,1457,3.0,0
172,625,5.0,0
513,1253,3.0,0
172,16,5.0,1
738,428,5.0,0
500,1550,4.0,0
90,1149,4.0,0
857,150,1.0,0
533,686,5.0,0
172,406,5.0,0
834,106,4.0,0
622,106,4.0,0
264,106,5.0,0
815,383,5.0,0
621,106,4.0,0
562,1801,4.0,0
561,1801,4.0,0
172,537,5.0,0
787,73,3.0,0
105,625,4.0,0
25,625,4.0,0
637,625,4.0,0
589,1145,2.0,0
813,625,4.0,0
958,1246,4.0,0
172,266,5.0,0
90,273,2.0,0
541,443,4.0,0
609,777,5.0,0
857,372,4.0,0
657,150,4.0,0
762,150,5.0,0
957,150,5.0,0
709,372,5.0,0
592,150,2.0,0
813,150,3.0,0
710,372,5.0,0
621,271,4.0,0
622,271,4.0,0
468,464,5.0,0
469,464,5.0,0
189,601,5.0,0
573,601,5.0,0
500,582,4.0,0
543,601,5.0,0
500,87,4.0,0
500,266,4.0,0
659,464,3.0,0
592,537,4.0,0
801,1550,3.0,0
591,829,5.0,0
592,829,5.0,0
536,372,5.0,0
172,1320,5.0,0
774,144,1.0,0
592,1136,2.0,0
935,150,3.0,0
932,150,4.0,0
580,657,5.0,0
25,1041,3.0,0
172,121,5.0,0
25,1041,3.0,0
595,237,5.0,0
105,1041,3.0,0
251,601,3.0,0
219,237,5.0,0
592,1368,1.0,0
591,1368,1.0,0
893,106,3.0,0
249,445,3.0,0
90,37,4.0,0
138,49,5.0,0
893,1246,4.0,0
90,383,5.0,0
780,150,4.0,0
659,1541,2.0,0
628,150,3.0,0
781,94,5.0,0
172,731,5.0,0
589,9,2.0,1
968,582,5.0,0
950,582,5.0,0
589,1427,1.0,0
571,1041,5.0,0
567,1347,1.0,0
566,1347,1.0,0
815,52,5.0,0
573,73,2.0,0
500,1113,4.0,0
592,1113,1.0,0
293,582,4.0,0
90,207,5.0,0
636,699,4.0,0
958,1041,5.0,0
90,899,4.0,0
782,144,5.0,0
738,1041,5.0,0
834,1174,5.0,0
264,1174,5.0,0
622,1174,5.0,0
621,1174,5.0,0
280,1113,3.0,0
780,1742,5.0,0
816,1024,5.0,0
414,1320,5.0,0
138,1336,5.0,0
589,16,1.0,1
828,383,3.0,0
450,202,5.0,0
172,9,4.0,1
450,699,5.0,0
450,353,4.0,0
311,914,5.0,0
314,914,5.0,0
450,1145,5.0,0
197,1113,5.0,0
592,230,3.0,0
591,230,3.0,0
628,582,4.0,0
280,345,4.0,0
280,281,5.0,0
637,850,4.0,0
600,150,5.0,0
594,49,4.0,0
594,899,4.0,0
450,406,5.0,0
591,57,2.0,0
589,102,3.0,0
589,57,3.0,0
280,106,3.0,0
592,57,2.0,0
500,57,3.0,0
500,150,4.0,0
580,57,5.0,0
857,618,1.0,0
303,204,5.0,0
477,769,3.0,0
589,914,2.0,0
172,204,4.0,0
893,910,5.0,0
594,1145,4.0,0
614,608,3.0,0
202,204,4.0,0
637,73,3.0,0
536,464,5.0,0
500,625,4.0,0
591,625,4.0,0
867,345,4.0,0
589,625,5.0,0
592,625,4.0,0
910,632,5.0,0
892,632,5.0,0
580,281,5.0,0
958,345,4.0,0
787,38,4.0,0
477,96,4.0,0
594,423,5.0,0
594,266,2.0,0
90,406,4.0,0
471,87,4.0,0
36,1145,5.0,0
182,582,3.0,0
882,19,5.0,0
469,1775,2.0,0
468,1775,2.0,0
36,1457,5.0,0
36,893,5.0,0
594,150,4.0,0
36,79,5.0,0
36,37,5.0,0
589,601,3.0,0
172,49,5.0,0
857,1216,5.0,0
774,464,4.0,0
280,16,4.0,1
573,464,2.0,0
891,16,5.0,1
852,57,1.0,0
934,266,5.0,0
138,266,5.0,0
90,1039,5.0,0
626,1660,5.0,0
939,1365,5.0,0
562,150,4.0,0
968,266,4.0,0
950,266,4.0,0
202,230,4.0,0
36,464,5.0,0
784,345,4.0,0
450,2,5.0,1
249,1585,3.0,0
637,142,4.0,0
36,36,5.0,0
850,1585,5.0,0
531,1585,5.0,0
834,9,3.0,1
622,9,3.0,1
477,2,3.0,1
657,656,4.0,0
621,9,3.0,1
834,1550,4.0,0
622,1550,4.0,0
36,202,5.0,0
868,453,5.0,0
172,768,3.0,0
500,271,4.0,0
609,9,5.0,1
621,1550,4.0,0
900,1585,5.0,0
172,1742,3.0,0
202,1368,2.0,0
36,590,4.0,0
594,73,3.0,0
264,383,5.0,0
36,266,3.0,0
609,625,5.0,0
594,1113,4.0,0
829,625,5.0,0
468,625,5.0,0
469,625,5.0,0
820,632,5.0,0
567,625,5.0,0
566,625,5.0,0
172,1585,5.0,0
562,899,5.0,0
561,899,5.0,0
36,435,5.0,0
172,230,3.0,0
609,1196,2.0,0
311,12,5.0,1
105,150,3.0,0
249,150,2.0,0
850,656,4.0,0
531,656,4.0,0
25,150,3.0,0
582,1246,4.0,0
56,625,5.0,0
172,1550,5.0,0
566,110,5.0,0
172,110,5.0,0
36,625,4.0,0
567,110,5.0,0
280,1550,5.0,0
900,1550,4.0,0
513,1286,2.0,0
468,9,3.0,1
500,94,4.0,0
328,1024,3.0,0
36,1742,5.0,0
896,1457,5.0,0
36,49,5.0,0
536,924,1.0,0
857,625,4.0,0
513,37,4.0,0
935,625,4.0,0
202,21,5.0,1
868,1246,5.0,0
891,656,4.0,0
591,273,1.0,0
637,1550,4.0,0
592,273,1.0,0
202,25,5.0,0
280,625,4.0,0
609,453,3.0,0
915,846,5.0,0
533,1216,4.0,0
651,625,5.0,0
600,625,4.0,0
870,150,5.0,0
893,582,5.0,0
869,150,5.0,0
774,625,4.0,0
770,632,5.0,0
202,756,3.0,0
589,94,4.0,0
36,1242,5.0,0
500,281,3.0,0
642,453,4.0,0
332,1024,1.0,0
172,464,4.0,0
500,1174,3.0,0
828,625,4.0,0
189,443,5.0,0
760,625,5.0,0
36,331,3.0,0
90,1585,2.0,0
905,257,5.0,0
