user_id,item_id,score,con_label
353,3001,0,0
353,472,1,1
353,639,1,0
353,1408,1,0
353,5556,0,1
353,5693,0,0
353,320,0,0
353,5018,0,0
353,1157,0,0
353,538,1,0
353,613,0,0
353,2664,0,0
353,31,0,0
107,33,1,0
107,473,1,0
107,464,1,0
107,17,0,0
107,465,0,1
107,471,0,1
107,233,1,0
107,600,0,0
107,532,0,0
107,18,0,0
107,466,1,0
107,531,1,1
107,14,0,0
107,588,1,0
107,550,0,0
107,8,1,0
107,598,1,0
107,633,1,0
107,530,1,0
107,1094,1,1
40,34,1,0
40,17,1,0
40,33,1,1
40,473,0,0
40,532,1,0
40,471,1,0
40,323,1,0
40,18,0,0
40,324,0,0
40,600,0,0
40,233,1,0
40,634,0,1
40,1,1,0
40,605,0,0
40,14,0,0
40,550,0,0
40,470,1,0
40,8,1,0
40,292,1,0
40,474,0,1
40,468,1,0
40,461,1,0
40,598,1,0
40,633,0,1
40,561,1,0
40,604,1,0
40,635,0,0
40,9,1,1
40,32,1,0
40,1405,1,0
40,569,1,1
40,492,1,0
40,15,1,0
40,308,1,0
40,528,1,0
40,557,1,0
40,505,1,0
40,1401,0,0
40,571,0,0
40,260,1,0
40,972,0,0
40,559,1,0
40,555,1,0
40,578,0,0
40,2424,1,0
40,11,1,0
40,1156,1,0
40,12,0,0
40,503,1,0
40,583,1,0
40,313,1,0
40,599,1,0
40,575,0,0
40,472,1,0
40,639,1,0
40,2435,1,0
40,23,1,0
40,519,0,0
40,1403,1,0
40,637,1,1
40,674,0,0
40,596,1,0
40,529,0,0
40,1420,0,0
40,609,1,0
40,611,0,1
40,2141,0,0
40,2501,0,1
40,501,1,0
40,476,0,0
40,601,0,1
40,594,0,0
40,973,0,0
40,673,1,1
40,620,1,0
40,651,1,0
40,527,0,0
40,626,0,0
40,22,1,0
40,2509,1,0
40,2504,1,1
40,2507,0,1
40,2506,0,1
40,2505,1,1
604,17,1,0
604,465,0,1
604,471,0,0
604,323,0,0
604,532,1,0
604,600,0,0
604,18,1,0
604,324,0,0
604,605,0,0
604,634,1,0
604,1,0,0
604,466,1,0
604,588,0,0
604,550,0,0
604,540,1,0
604,474,1,0
604,8,0,0
604,585,1,0
604,293,1,1
604,598,0,0
604,461,1,1
604,633,0,1
604,463,0,0
604,1094,1,1
604,597,1,0
604,1414,0,1
604,493,0,0
604,9,0,0
604,516,1,0
604,492,1,1
604,1405,0,0
604,541,0,1
604,545,0,0
604,308,1,1
604,15,0,0
604,467,1,1
604,520,0,0
604,533,0,0
604,589,0,0
604,557,0,0
604,1027,0,0
604,505,1,1
604,496,0,0
604,562,0,0
604,484,0,1
604,3,0,0
604,2071,1,0
604,581,1,0
604,326,0,0
604,578,0,1
604,1408,1,0
604,1423,1,1
604,632,0,1
604,4877,0,0
604,602,0,0
604,618,1,0
604,508,1,0
604,672,0,1
604,514,0,0
604,6917,0,1
604,9414,1,1
604,1427,1,0
604,9413,0,1
604,9415,0,1
604,9416,0,1
604,1426,0,0
604,473,0,0
604,34,1,0
604,470,0,0
604,1024,0,0
604,503,1,0
604,534,0,1
604,521,1,0
604,599,1,0
604,472,1,1
604,3679,1,1
604,639,1,0
604,5288,0,1
604,1422,1,0
604,2164,1,0
604,539,1,0
604,23,0,0
604,4181,0,1
604,536,1,0
604,519,0,0
604,1157,1,0
604,674,0,0
604,677,1,0
604,1420,0,0
145,17,1,1
145,33,1,1
145,473,0,0
145,34,0,1
145,323,1,0
145,532,0,0
145,465,0,1
145,233,0,0
145,600,0,0
145,324,1,0
145,18,0,0
145,634,0,1
145,14,0,0
145,1,1,0
145,550,0,0
145,588,0,0
145,5,1,0
145,1094,1,1
136,17,0,0
136,464,0,0
136,473,0,0
136,34,1,0
136,532,1,0
136,471,0,0
136,465,0,1
136,324,0,0
136,14,0,0
136,18,0,0
136,600,0,0
136,605,1,0
136,487,1,0
136,531,1,1
136,466,1,0
136,540,0,0
136,588,0,0
136,550,0,0
136,470,0,0
136,474,0,1
136,8,1,0
136,558,1,0
136,468,0,0
136,461,0,0
136,598,0,0
136,530,0,1
136,1414,0,1
136,493,0,0
136,584,1,0
136,633,0,1
136,597,0,0
136,9,1,0
136,1405,0,0
136,516,1,0
136,604,1,0
136,32,0,0
136,545,0,0
136,569,1,0
136,15,1,0
136,528,0,0
136,589,0,0
136,533,1,0
136,1027,0,0
136,19,1,0
136,571,1,0
136,35,0,0
136,972,0,0
136,1024,0,0
136,312,0,0
136,644,1,0
136,2546,0,1
136,581,0,0
136,578,0,1
136,491,1,0
136,526,0,0
136,1156,1,0
136,560,0,0
136,472,1,0
136,12,1,0
136,2548,0,0
136,549,1,0
136,23,1,0
136,534,1,0
136,566,0,0
136,1409,0,0
136,599,0,1
136,2164,1,0
136,544,1,0
136,539,0,0
136,1157,0,0
136,1420,0,0
136,2544,0,1
136,609,1,0
136,3001,0,0
136,636,0,0
136,1408,0,0
136,536,0,0
136,2501,0,0
136,677,1,0
136,535,0,0
136,4876,0,1
136,630,0,0
136,563,0,0
136,3218,0,0
136,2426,1,0
136,515,1,0
136,606,1,0
136,579,1,1
136,651,1,0
136,4877,1,0
130,34,0,1
130,33,0,0
130,464,1,1
130,473,0,0
130,465,1,0
130,532,1,0
130,323,0,0
130,471,1,0
130,20,0,0
130,324,0,0
130,18,0,0
130,14,1,0
130,531,1,1
130,1,0,0
130,470,0,0
130,588,1,0
130,466,1,0
130,474,1,0
130,558,1,0
130,598,0,0
444,17,1,0
444,473,1,0
444,471,0,1
444,14,0,0
444,324,1,0
444,550,0,0
444,540,0,0
444,292,1,0
444,8,1,0
444,5,1,0
444,1094,1,0
444,35,1,0
444,15,1,0
444,308,1,1
444,1158,1,0
444,3,1,1
444,578,1,0
444,23,1,0
444,1156,1,0
444,296,1,0
444,320,1,0
444,611,1,0
284,33,1,1
284,473,1,0
284,34,1,0
284,323,1,0
284,532,1,0
284,465,0,1
284,20,0,0
284,14,1,0
284,233,1,0
284,600,0,0
284,324,1,0
284,18,1,0
284,479,1,0
284,21,1,0
284,611,0,1
284,519,1,0
284,4,0,0
284,487,1,0
284,482,1,1
284,8,1,0
284,26,1,1
284,475,1,1
284,973,1,0
284,31,0,0
284,27,1,0
284,540,0,0
284,516,1,0
284,1157,1,0
284,634,1,0
284,526,0,0
284,1409,1,0
284,293,1,0
284,3605,0,0
284,684,0,0
284,292,0,0
284,648,0,1
284,490,1,0
284,521,1,0
284,1405,1,0
284,591,1,0
284,1027,0,0
284,972,0,0
284,599,1,0
284,23,1,0
284,637,1,1
284,314,1,0
284,28,1,0
284,474,0,1
284,15,0,0
284,2501,1,0
284,322,1,0
284,566,1,0
284,605,1,0
284,13,1,0
284,569,1,1
284,660,0,1
284,557,0,0
284,19,1,1
284,629,0,1
284,493,1,0
284,1414,0,1
284,633,0,1
284,463,0,0
284,541,1,0
284,571,0,1
284,561,1,0
284,562,1,0
284,580,0,0
284,2548,1,0
284,310,0,0
284,313,0,0
284,575,1,0
284,3218,0,0
284,5693,0,0
536,464,1,0
536,34,0,0
536,20,1,0
536,600,0,0
536,634,1,0
536,470,1,0
536,588,0,0
536,558,1,0
536,8,1,0
536,597,0,0
536,26,0,0
536,545,0,0
536,467,1,0
536,580,0,0
536,639,1,0
536,2071,1,0
536,1156,0,0
536,294,1,0
536,620,1,0
536,602,1,0
536,314,0,0
536,21,1,0
536,27,1,1
536,479,0,0
536,29,1,0
536,28,0,0
536,315,1,0
536,631,0,1
536,659,1,0
536,638,0,1
134,33,1,0
134,473,0,0
134,17,1,1
134,20,1,0
134,465,1,0
134,471,0,1
134,323,0,0
134,18,1,0
134,324,1,0
134,14,0,0
134,1,0,0
134,531,1,1
134,634,0,1
134,466,1,0
134,550,1,0
134,8,1,0
134,585,1,0
134,530,0,1
134,35,1,0
134,597,0,0
134,1405,0,0
134,32,1,0
134,541,0,1
134,1401,0,1
134,1024,0,0
134,472,0,0
134,639,1,0
134,23,0,0
134,11,0,0
134,320,1,0
134,1157,1,0
436,473,0,0
436,471,0,0
436,323,0,0
436,532,0,0
436,20,0,0
436,14,0,0
436,18,0,0
436,233,1,0
436,634,0,1
436,531,1,1
436,605,0,0
436,588,0,0
436,474,0,1
436,35,0,0
436,26,1,0
436,633,0,1
436,635,0,0
436,15,0,0
436,589,0,0
436,467,0,0
436,547,0,0
436,639,0,0
436,472,1,1
436,528,0,0
436,23,0,0
436,19,0,0
436,580,0,0
436,637,1,1
436,609,1,0
436,1157,0,0
436,2424,0,0
436,526,0,0
436,560,0,0
436,1420,1,0
436,2548,0,0
436,572,0,0
436,591,0,1
436,503,0,0
436,2501,0,1
436,566,0,0
436,5288,0,1
436,21,1,0
436,613,0,1
436,2426,0,0
436,27,0,0
436,479,1,1
436,636,0,0
436,263,1,1
436,973,0,0
436,574,1,1
436,535,0,0
436,28,1,0
436,563,0,0
436,22,0,0
436,322,0,0
436,475,1,1
436,481,0,0
436,579,0,0
436,629,0,1
436,477,1,1
436,657,1,1
436,671,1,0
436,828,1,0
436,2141,1,0
436,655,0,0
436,654,1,1
436,573,0,1
436,315,0,0
436,648,0,1
436,619,0,0
436,643,0,0
436,480,1,1
436,2549,0,1
436,486,0,1
436,567,0,0
436,640,0,0
436,662,0,1
436,631,0,1
436,2655,0,0
436,621,0,1
436,617,0,1
436,36,1,1
436,666,0,0
436,659,0,0
436,642,0,1
436,656,0,1
436,669,0,0
436,663,0,0
436,7711,1,1
242,17,1,0
242,464,0,0
242,473,1,0
242,33,0,0
242,34,0,1
242,471,0,1
242,323,0,0
242,20,0,0
242,600,0,0
242,14,0,0
242,588,0,0
242,531,1,1
242,634,1,0
242,540,0,0
242,35,1,0
242,470,1,0
242,26,1,0
242,474,0,1
242,292,0,0
242,4,1,0
242,598,0,0
242,558,1,0
242,468,0,0
242,293,1,0
242,463,0,0
242,1094,1,1
242,561,0,0
242,639,0,0
314,17,0,0
314,33,0,0
314,34,0,1
314,464,1,1
314,20,0,0
314,465,0,0
314,21,1,0
314,622,0,0
314,27,0,0
314,485,1,0
314,479,1,0
314,671,1,0
314,28,0,0
314,516,0,0
314,260,0,0
314,2164,0,0
314,38,0,0
314,531,0,0
314,472,1,1
314,2546,0,0
314,609,0,0
314,481,0,0
314,634,0,0
314,315,0,0
314,661,1,1
314,487,0,0
314,23,0,0
314,31,0,0
314,663,1,0
314,580,0,0
314,1159,0,0
314,233,1,0
314,600,0,0
314,324,0,0
314,1,0,0
314,550,0,0
314,474,0,1
314,26,0,0
314,4,0,0
314,463,0,0
314,561,0,0
314,545,0,0
314,569,1,1
314,9,0,0
314,492,1,1
314,525,0,0
314,1027,0,0
314,972,0,0
314,557,0,0
314,2071,0,0
314,1157,0,0
314,578,1,0
314,11,0,0
314,1420,0,0
314,555,0,0
314,2424,0,0
314,298,0,0
314,654,1,0
314,314,1,0
314,596,1,1
314,2433,0,0
314,1403,0,0
314,490,0,0
314,599,0,0
314,648,0,1
574,473,1,0
574,17,0,0
574,464,1,1
574,34,0,1
574,465,0,1
574,323,1,0
574,14,1,0
574,18,1,0
574,531,1,1
574,588,1,0
574,634,1,0
574,605,1,0
574,8,1,0
574,470,0,0
574,35,1,0
574,558,1,0
385,33,0,0
385,464,1,0
385,34,0,1
385,17,1,1
385,233,1,0
385,324,0,0
385,605,0,0
385,487,0,0
385,634,0,0
385,1,1,1
385,26,1,1
385,5,0,0
385,584,0,0
385,604,1,0
385,15,0,0
385,1027,0,0
385,21,1,0
385,308,0,0
385,27,1,1
385,479,1,0
385,496,0,0
385,2071,0,0
385,2425,1,0
385,1420,0,0
385,42,1,0
385,1422,0,0
385,2433,0,0
385,654,1,1
385,3001,1,0
385,315,1,0
385,3679,0,0
385,619,0,0
385,316,1,0
385,626,0,0
385,477,0,0
385,5696,0,1
385,1410,0,0
385,2655,0,0
385,664,0,1
385,628,0,0
385,614,0,1
385,1415,0,1
385,671,0,0
385,545,0,0
385,557,1,0
385,20,0,0
385,23,0,0
385,32,1,0
385,581,0,0
385,471,0,1
385,665,0,1
385,648,0,1
385,1005,0,0
385,480,0,0
385,28,0,0
349,17,1,1
349,20,1,0
349,323,1,0
349,471,1,0
349,532,1,0
349,33,1,1
349,324,0,0
349,14,0,0
349,531,1,1
349,634,0,1
349,487,1,0
349,35,1,0
349,466,0,0
349,461,1,0
349,468,0,0
349,21,1,0
349,604,1,0
349,23,1,0
349,27,0,0
349,1158,0,0
349,320,0,0
349,520,1,0
349,29,1,0
349,28,0,0
349,581,0,0
349,314,1,0
349,322,0,0
349,671,0,0
349,481,1,0
349,611,0,1
349,559,0,0
349,624,0,0
349,526,1,0
46,33,1,0
46,323,1,0
46,532,1,0
46,471,0,1
46,465,1,0
46,324,1,0
46,18,1,0
46,233,1,0
46,588,1,0
46,487,0,0
46,531,0,0
46,605,1,0
46,550,0,0
46,466,1,0
46,35,1,0
46,26,1,0
46,473,1,0
46,558,0,0
46,470,0,0
46,8,1,0
46,463,0,0
46,293,1,1
46,468,1,0
46,633,0,1
46,635,0,0
46,639,1,0
46,472,1,0
46,530,1,0
46,561,1,0
46,23,1,0
46,597,0,0
46,1405,1,0
46,584,0,0
314,503,0,0
314,660,0,1
314,3004,0,1
314,41,1,1
584,33,1,0
584,464,1,0
584,17,0,0
584,473,1,0
584,20,1,0
584,465,0,1
584,323,1,0
584,532,1,0
584,471,0,0
584,14,0,0
584,18,0,0
584,324,1,0
584,600,1,0
584,605,1,0
584,487,1,0
584,531,1,0
584,588,1,0
584,634,1,0
584,540,1,0
584,35,1,0
584,550,1,0
584,585,0,0
584,474,0,1
584,8,1,0
584,26,1,1
584,4,1,0
584,461,0,0
584,493,0,0
584,1414,1,0
584,463,0,0
584,530,1,0
584,597,1,0
584,635,0,0
584,23,0,0
584,472,1,0
584,584,1,0
584,21,1,0
584,604,0,0
584,569,1,1
584,27,1,0
584,589,0,0
584,637,1,0
584,467,1,0
584,547,1,0
584,571,1,0
584,528,1,0
584,622,1,0
584,609,1,0
584,479,1,0
584,1401,1,0
584,1157,1,0
584,28,1,0
584,580,0,0
584,481,0,0
584,671,1,0
584,828,1,0
584,2501,0,1
584,475,1,0
584,2424,1,0
584,560,0,0
584,572,1,0
584,657,1,0
584,647,1,1
584,1409,1,0
476,464,1,1
476,33,1,0
476,17,0,0
476,473,0,0
476,532,0,0
476,20,0,0
476,465,0,1
476,233,1,0
476,600,0,0
476,634,0,1
476,487,0,0
476,531,1,1
476,605,1,0
476,540,0,0
476,1,1,1
476,26,1,0
476,598,0,0
476,461,1,1
476,293,1,1
476,639,1,0
476,472,1,1
476,561,0,0
476,21,1,0
476,604,1,0
476,488,0,0
476,27,1,1
476,569,1,1
476,637,0,0
476,480,1,1
476,467,1,0
476,36,1,0
476,596,1,1
476,314,1,0
476,28,0,0
476,628,0,1
476,622,0,0
476,4699,1,0
476,304,1,0
476,479,1,0
476,315,0,0
476,609,0,0
476,1401,1,0
476,557,1,0
476,973,1,0
476,586,0,0
476,617,0,1
476,528,0,0
476,828,0,1
476,544,0,0
476,294,0,0
476,489,0,0
476,623,0,1
385,292,1,0
192,17,0,0
192,473,1,0
192,18,1,0
192,487,1,0
192,35,0,0
192,540,1,0
192,585,0,0
192,4,0,0
192,558,1,0
192,598,0,0
192,468,1,0
192,530,1,0
192,639,1,0
192,633,1,0
192,597,1,0
192,21,1,0
192,27,1,0
14,34,0,0
14,464,1,1
14,33,1,1
14,17,0,0
14,471,0,0
14,465,0,0
14,14,0,0
14,605,1,0
14,634,1,0
14,35,1,0
14,8,1,0
14,4,1,0
14,293,1,1
14,463,0,0
14,23,0,0
14,584,1,0
14,32,1,0
14,21,1,0
14,604,1,0
14,27,0,0
14,516,1,0
14,320,1,0
14,520,0,1
14,1024,0,0
14,29,0,0
14,496,1,0
14,322,1,0
14,481,0,0
14,828,0,1
14,31,0,0
14,657,0,0
14,647,1,1
14,973,1,0
14,483,0,0
14,651,0,0
14,313,0,0
14,626,1,0
14,665,0,1
14,640,0,0
14,485,0,0
14,1025,0,0
314,3005,1,1
411,473,1,0
411,33,1,0
411,464,1,0
411,34,0,1
411,17,1,0
411,471,0,0
411,20,0,0
411,532,0,0
411,233,1,0
411,600,0,0
411,14,0,0
411,588,0,0
411,487,0,0
411,605,0,0
411,634,0,1
411,531,1,1
411,550,1,0
411,540,1,0
411,26,1,1
411,35,1,0
411,466,0,0
411,1,1,0
411,585,0,0
411,8,1,0
411,292,1,0
411,558,1,0
411,461,1,1
411,5,0,0
411,530,0,1
411,472,1,1
411,633,0,1
411,23,0,0
411,584,1,0
411,561,0,0
411,32,1,0
411,21,1,0
411,488,1,1
411,27,1,0
411,569,0,0
411,9,1,1
411,15,0,0
411,637,0,0
411,482,1,1
411,467,0,0
411,609,1,0
411,479,0,0
411,528,0,0
411,622,0,0
411,571,0,1
411,1157,0,0
411,557,0,0
411,320,0,0
411,520,0,1
411,29,1,0
411,260,1,0
411,28,1,0
411,505,1,0
411,314,0,0
411,13,1,1
411,2071,0,0
411,322,0,0
411,1420,1,0
411,580,0,0
411,2425,1,0
411,562,0,0
411,671,1,0
411,481,0,0
411,2546,0,1
411,611,0,0
411,476,0,0
411,559,1,1
411,2501,0,1
411,555,0,0
411,475,0,0
411,3052,1,1
411,613,0,1
411,1156,0,0
411,657,1,0
411,12,0,0
411,572,0,0
411,647,0,1
411,1416,0,1
411,599,0,0
411,534,0,1
411,2426,1,0
411,2433,0,0
411,315,1,0
411,38,1,0
411,2544,0,0
411,313,0,0
411,620,1,0
411,2423,0,0
411,626,0,0
411,975,0,0
411,295,0,0
411,665,0,1
411,631,0,0
411,1410,0,0
411,326,0,0
411,529,0,0
411,478,0,0
411,543,0,0
411,39,0,0
411,538,0,0
411,625,0,1
411,485,0,0
411,661,0,0
411,577,0,0
411,1025,1,0
541,34,0,1
541,33,1,0
541,473,1,0
541,471,0,1
541,20,1,0
541,532,0,0
541,323,0,0
541,465,0,1
541,18,1,0
541,233,1,0
541,324,0,0
541,487,1,0
541,634,0,1
541,531,1,0
541,466,1,0
541,26,1,0
541,550,0,0
541,35,1,0
541,8,1,0
541,474,0,1
541,4,0,0
541,5,1,0
541,493,0,0
541,639,1,0
541,472,0,0
541,23,0,0
541,21,1,0
541,545,0,0
541,488,1,1
541,27,1,0
541,516,0,0
541,609,1,0
541,479,0,0
541,622,0,0
541,1157,0,0
541,557,1,0
541,314,1,0
541,322,1,0
541,481,0,0
541,494,1,0
541,37,0,0
541,555,1,0
541,2548,0,0
541,1422,0,0
541,657,1,0
541,31,0,0
541,591,0,1
541,654,1,1
541,566,0,0
541,583,0,0
541,2426,0,0
541,315,0,0
541,38,1,0
541,620,0,0
541,480,1,0
541,22,1,0
541,263,1,1
541,975,1,1
541,629,0,1
541,490,0,1
541,4876,1,0
541,665,0,1
541,311,0,0
541,2653,0,0
541,617,0,1
541,5696,0,1
541,667,0,0
541,3220,0,0
541,661,1,1
541,4054,0,1
541,2487,0,0
541,638,0,1
541,5289,0,1
273,33,0,0
273,34,0,1
273,464,0,0
273,17,1,1
273,323,1,0
273,471,1,0
273,600,1,0
273,324,1,0
56,34,0,1
56,17,1,1
56,473,1,0
56,471,1,0
56,532,0,0
56,465,1,0
56,20,1,0
56,18,0,0
56,233,1,0
56,600,0,0
56,588,1,0
56,531,1,1
56,634,0,1
56,26,1,1
56,466,0,0
56,540,0,0
56,487,1,0
56,550,1,0
56,8,1,0
56,474,0,1
56,493,1,0
56,4,1,0
56,472,1,0
56,598,1,0
56,639,0,0
56,1414,0,1
56,530,0,1
56,463,1,0
56,23,0,0
56,597,1,0
56,479,1,1
56,545,0,0
56,652,1,1
56,41,1,1
56,619,0,0
56,2664,1,0
273,693,1,1
273,1400,0,0
273,474,1,0
273,461,1,1
273,23,1,0
273,635,1,0
273,637,1,1
273,569,0,0
273,561,1,0
273,28,1,0
273,314,1,0
273,557,1,0
273,322,0,0
273,828,0,0
273,13,1,0
273,37,0,0
273,654,1,0
273,566,1,0
273,643,1,0
273,660,0,1
273,311,1,0
273,662,1,0
273,538,1,0
273,301,1,0
273,646,0,1
273,466,0,0
273,26,1,1
273,472,1,0
273,27,1,1
273,479,1,0
273,604,1,0
273,584,1,0
273,39,1,0
273,2426,1,0
102,34,0,1
102,17,1,0
102,323,1,0
102,465,0,1
102,532,0,0
102,20,1,0
102,471,1,0
102,634,0,1
102,531,0,0
102,35,1,0
102,26,1,1
102,466,0,0
102,585,1,0
102,4,1,0
102,463,0,0
102,639,1,0
102,530,0,1
102,468,0,0
102,21,1,0
102,633,0,1
102,597,0,0
102,27,0,0
102,1405,0,0
102,32,1,0
102,622,0,0
102,609,0,0
102,547,0,0
102,1027,0,0
102,600,0,0
102,1414,0,1
102,322,0,0
102,28,1,0
102,828,1,0
102,13,1,0
102,11,0,0
102,562,0,0
102,31,0,0
102,475,1,1
102,3,0,0
102,2164,0,0
102,665,0,0
314,1429,0,1
314,471,0,0
314,505,1,1
455,34,0,1
455,473,0,0
455,532,0,0
455,323,0,0
455,471,0,1
455,18,0,0
455,324,0,0
455,600,0,0
455,35,1,0
455,531,1,1
455,634,0,1
455,605,0,0
455,466,0,0
455,585,0,0
455,470,1,0
455,8,1,0
455,558,0,0
455,598,0,0
455,461,1,1
455,639,0,0
455,1414,0,1
455,468,1,0
455,21,1,0
455,1094,0,0
455,597,0,0
455,633,0,1
455,584,0,0
455,479,0,0
455,488,1,1
455,637,0,0
455,622,1,0
455,9,0,0
455,609,1,0
455,467,1,1
455,28,0,0
455,29,1,0
455,314,1,0
455,322,1,0
455,671,1,0
455,481,1,0
455,505,1,1
455,1420,0,0
162,34,1,0
162,33,1,1
162,17,0,0
162,492,1,0
162,505,1,0
162,693,1,1
162,465,1,0
162,233,1,0
162,588,1,0
162,558,0,0
162,470,0,0
162,468,1,0
162,21,1,0
162,604,0,0
162,29,1,0
162,671,0,0
162,320,1,0
162,533,0,0
162,491,1,0
162,462,1,0
162,2071,1,0
162,526,1,0
162,624,1,0
162,37,1,0
162,260,1,0
162,697,1,0
314,43,0,0
162,3052,1,0
162,483,0,0
162,620,0,0
162,478,1,0
385,2423,0,0
385,505,0,0
229,34,0,1
229,33,0,0
229,464,1,0
229,17,1,0
229,473,1,0
229,465,0,1
229,471,0,1
229,20,1,0
229,233,1,0
229,487,1,0
229,466,0,0
229,8,1,0
229,474,0,1
229,585,1,0
229,639,1,0
229,558,1,0
229,493,0,0
229,461,1,0
229,21,1,0
229,292,1,0
229,23,0,0
229,469,1,0
229,318,1,1
229,479,1,0
229,26,1,0
229,35,1,0
229,634,0,1
26,464,0,0
26,34,1,0
26,465,0,1
26,20,0,0
26,532,1,0
26,35,1,0
26,634,0,0
26,26,1,1
26,487,0,0
26,540,0,0
26,4,1,0
26,470,0,0
26,558,0,0
26,461,0,0
26,639,1,0
447,464,1,1
447,473,1,0
447,471,0,1
447,465,1,0
447,532,1,0
447,323,1,0
447,233,1,0
447,600,1,0
447,18,0,0
447,324,1,0
447,588,0,0
447,35,1,0
447,26,1,1
447,466,1,0
447,487,0,0
447,605,0,0
447,8,1,0
447,585,1,0
447,474,0,1
447,558,1,0
447,639,1,0
447,21,1,0
447,1414,0,1
447,472,1,1
447,27,1,1
447,23,1,0
447,479,1,1
447,622,0,0
447,561,0,0
