user_id,item_id,score,con_label
636,196,5,0
636,528,4,0
636,650,5,0
636,809,5,0
636,735,5,1
636,409,4,1
636,457,4,1
636,427,3,0
636,500,4,0
636,157,5,1
636,802,4,1
636,477,4,1
636,202,4,1
636,115,5,1
636,759,5,0
636,544,4,0
636,376,3,0
636,699,3,0
636,533,5,0
636,369,4,0
636,979,3,0
21,351,3,1
21,1037,3,0
594,569,3,0
594,421,3,1
594,118,3,0
594,900,2,0
21,517,3,0
21,1187,3,1
594,50,4,1
21,707,2,0
21,1183,3,0
594,59,5,1
21,1092,3,0
594,190,4,1
594,53,3,1
594,388,3,0
594,134,4,0
21,455,5,0
21,1404,4,1
21,91,5,1
21,217,4,1
21,35,5,1
21,568,5,0
21,102,4,1
21,357,4,1
21,368,5,1
21,218,4,1
21,348,5,1
21,539,5,1
21,240,4,1
21,680,5,1
21,432,5,1
21,409,4,1
21,318,4,1
21,865,5,1
21,678,5,0
21,424,3,1
21,548,5,0
21,33,4,1
21,298,3,1
21,202,4,1
21,115,5,1
21,874,4,1
21,89,5,1
21,472,5,1
21,798,5,0
21,10,4,0
21,95,3,1
21,122,5,0
21,317,5,0
21,459,5,0
21,162,4,1
21,101,5,1
594,358,3,1
594,69,4,1
594,13,4,1
594,401,3,0
594,696,3,1
594,78,3,1
154,1115,4,0
154,53,4,1
154,306,4,1
154,210,4,1
154,64,5,0
154,358,4,1
154,134,4,0
154,199,3,0
154,666,5,0
154,1070,4,1
154,433,4,0
154,601,4,1
154,25,5,1
154,137,4,1
154,1023,5,0
154,26,3,1
154,182,1,1
154,532,2,1
154,279,3,1
154,180,3,1
154,412,5,0
154,82,5,0
154,480,5,0
154,241,3,1
154,857,4,0
154,37,4,1
154,90,5,1
154,390,4,1
154,330,5,1
154,239,4,0
154,103,4,1
154,89,3,1
154,183,4,1
154,30,2,1
154,400,4,1
154,138,4,0
154,102,4,1
154,568,3,0
154,196,3,0
154,257,3,1
154,126,5,1
154,101,4,1
154,39,3,0
154,475,4,1
154,200,5,0
154,773,3,1
154,402,3,1
154,68,5,0
154,312,3,1
154,510,4,0
154,94,5,1
154,162,4,1
154,795,4,0
154,658,4,1
154,694,4,0
154,157,4,1
154,227,4,1
154,237,5,0
154,35,4,1
154,32,5,1
154,57,3,1
154,261,4,1
154,481,4,1
154,248,3,1
154,221,4,0
154,27,4,1
154,216,3,0
38,158,5,1
38,653,4,1
38,96,4,1
38,99,4,1
38,61,4,1
38,52,3,1
38,145,3,1
38,275,3,1
38,498,4,0
38,1024,3,1
38,332,3,0
154,222,4,1
38,815,3,0
916,48,4,1
154,115,4,1
38,181,5,1
38,243,5,1
38,154,5,1
38,64,4,0
154,58,3,1
154,343,4,1
154,424,2,1
38,142,4,1
38,210,5,1
38,863,4,1
38,190,5,1
38,104,5,1
38,25,5,1
38,26,3,1
38,696,4,1
38,407,4,1
38,205,3,1
38,491,2,0
38,121,4,1
38,11,4,1
594,231,4,0
594,241,4,1
38,87,4,1
38,31,4,0
38,199,4,1
38,428,4,1
38,453,4,1
38,268,4,0
38,414,4,1
38,159,4,1
38,88,3,0
38,182,4,1
38,365,4,1
154,539,5,1
154,519,5,0
38,484,3,0
38,306,4,1
38,98,4,1
154,472,3,1
38,303,4,0
38,657,4,1
38,307,3,0
38,782,4,0
38,708,4,0
38,1077,4,0
38,553,4,1
38,723,4,0
154,297,3,1
38,770,3,0
38,404,4,1
154,591,3,0
38,1007,3,0
38,234,3,0
38,372,4,1
154,54,2,1
38,565,2,0
154,541,3,0
38,24,3,1
154,755,4,1
154,113,4,1
38,351,3,1
154,557,3,1
154,457,2,1
38,197,3,1
38,137,3,1
154,527,3,0
38,152,3,1
154,459,2,1
38,517,2,0
38,564,3,0
38,532,3,1
154,245,2,0
154,339,2,0
38,1014,3,0
38,511,3,1
38,279,3,1
154,77,3,1
38,166,2,0
38,107,3,0
38,229,2,0
38,615,3,1
38,894,2,0
154,9,2,0
38,168,2,0
154,432,3,1
154,593,4,0
154,378,4,0
38,572,5,1
154,779,2,0
524,533,4,0
38,670,3,0
38,590,3,0
38,298,5,1
154,34,3,1
38,251,4,0
38,472,4,1
38,240,5,1
38,736,4,0
38,119,5,1
154,232,3,1
38,95,5,1
38,562,4,0
38,409,5,1
38,230,5,1
38,291,4,0
38,380,3,0
38,17,3,1
38,241,5,1
38,501,4,0
38,274,5,1
154,322,5,1
154,254,3,0
154,346,4,0
154,436,2,0
154,62,1,0
154,974,3,1
154,1123,3,1
154,469,1,0
154,55,3,0
524,254,4,0
524,57,4,1
846,176,3,1
524,1180,5,0
154,608,4,0
846,337,3,0
846,978,2,0
846,1035,4,0
524,799,3,0
154,67,5,1
154,754,4,0
154,310,3,1
524,1110,2,0
524,774,3,0
524,556,3,0
524,827,2,0
524,560,4,0
38,624,5,1
38,1066,3,1
38,334,4,1
38,424,4,1
38,733,4,0
38,749,3,1
38,844,3,0
38,367,4,1
38,647,4,0
38,33,4,1
38,636,5,0
38,463,3,1
38,192,4,1
38,21,3,0
524,1093,4,0
38,4,3,1
38,80,3,0
38,285,4,0
38,784,3,0
38,406,4,0
38,360,5,0
38,493,5,1
38,1212,3,0
38,245,4,0
38,391,4,1
524,758,3,0
38,324,3,0
38,122,4,0
38,558,4,1
38,974,3,1
38,1017,4,1
38,112,4,0
38,432,4,1
38,798,2,0
38,359,3,0
38,616,1,0
38,574,3,0
38,1589,4,1
38,1194,1,0
38,294,3,0
524,516,4,0
38,521,3,1
38,376,2,0
38,1291,2,1
38,1192,3,0
38,1010,4,1
38,1009,4,0
38,368,5,1
38,217,5,1
38,735,4,1
38,222,4,1
38,94,4,1
38,227,3,1
38,286,4,0
38,89,4,1
524,1049,3,0
524,632,3,0
38,557,3,1
38,43,3,0
38,208,4,1
38,948,4,0
38,650,4,0
38,180,4,1
38,14,3,0
38,592,3,0
38,384,3,0
38,325,4,1
38,1269,2,1
38,38,1,0
38,946,3,1
38,18,3,1
38,439,4,1
38,480,4,0
38,550,4,0
524,1268,2,1
38,292,3,1
38,835,3,1
38,308,5,1
38,277,4,0
524,657,3,1
38,721,4,0
38,348,4,1
38,529,4,1
38,1241,2,0
38,206,3,0
38,679,4,0
38,685,2,0
524,850,3,0
38,1113,1,0
38,469,3,0
38,821,3,0
38,56,3,1
811,96,4,1
38,9,3,0
524,832,5,0
38,329,3,0
38,890,2,0
811,994,5,0
811,50,2,1
38,765,2,0
38,218,5,1
38,102,5,1
38,400,4,1
38,614,4,1
811,90,5,1
38,312,5,1
38,23,5,1
38,257,5,1
38,232,4,1
38,162,5,1
38,103,5,1
38,445,4,0
38,148,4,0
38,157,4,1
38,505,3,1
38,7,4,0
38,113,5,1
38,457,3,1
38,77,3,1
38,427,1,0
38,438,3,0
38,1238,3,0
38,55,3,0
38,459,2,1
811,407,3,1
811,53,4,1
38,318,4,1
38,374,4,1
38,115,4,1
38,471,3,0
811,936,4,0
38,369,4,0
38,297,2,0
38,477,4,1
38,540,1,0
38,524,3,0
38,418,2,0
38,899,3,1
38,629,1,0
811,578,3,0
38,32,5,1
38,362,4,1
38,143,4,0
38,514,4,0
38,114,5,1
38,151,4,1
38,339,4,0
38,155,4,1
38,62,4,0
38,76,3,0
38,395,4,0
38,887,3,0
38,216,3,0
38,315,4,0
38,422,2,0
38,124,3,0
811,404,3,1
38,1263,1,1
38,1087,3,0
811,18,5,1
38,886,2,0
38,729,3,1
38,884,3,0
811,25,5,1
811,782,3,0
811,69,5,1
38,510,4,0
38,817,4,0
38,51,5,1
38,27,5,1
811,553,4,1
38,310,4,1
38,57,5,1
38,545,4,1
38,346,4,0
38,160,3,0
38,219,4,0
811,104,4,1
811,260,5,0
38,425,4,0
38,481,4,1
38,434,4,1
38,878,4,0
38,273,3,0
38,836,2,0
811,279,3,1
38,1433,2,1
38,195,3,0
811,84,4,1
38,465,3,0
38,664,3,0
38,28,3,0
811,365,4,1
811,191,2,1
38,144,2,0
811,152,3,1
811,201,5,1
811,1038,5,0
811,472,5,1
811,157,5,1
811,241,5,1
811,572,5,1
811,461,5,0
811,30,5,1
811,906,5,0
811,240,5,1
811,67,5,1
811,239,5,0
811,842,3,1
811,102,5,1
811,623,4,1
811,568,5,0
811,32,5,1
811,321,5,1
811,450,5,0
811,457,4,1
811,424,4,1
811,310,5,1
524,333,2,0
38,591,4,0
38,519,4,0
38,436,2,0
38,37,5,1
524,1472,2,0
38,470,3,0
38,896,3,1
38,352,5,1
38,865,4,1
38,1153,1,0
38,940,5,0
38,173,3,0
38,560,3,0
38,743,2,0
38,758,2,0
38,1005,1,0
38,198,2,0
38,563,4,1
38,200,4,0
38,236,5,0
38,691,4,0
38,293,5,0
38,992,3,1
524,1198,4,0
38,1271,4,1
38,707,2,0
38,316,3,0
38,1184,1,0
524,629,2,0
19,61,5,1
19,498,1,0
19,118,2,0
19,332,4,0
19,78,4,1
19,502,5,1
19,356,5,1
19,453,4,1
19,53,5,1
19,503,5,1
19,182,2,1
19,358,5,1
19,645,4,1
19,267,4,0
19,383,4,0
19,535,4,0
19,771,2,0
19,365,3,1
19,566,3,0
19,306,4,1
19,26,3,1
19,191,4,1
19,159,5,1
19,1260,3,0
19,137,4,1
102,112,5,0
102,53,4,1
102,32,4,1
102,298,5,1
102,321,4,1
35,290,5,1
35,59,5,1
35,372,5,0
35,1311,5,1
35,182,5,1
35,428,5,1
810,158,3,1
810,653,3,1
810,945,4,0
810,44,4,0
810,96,4,1
810,61,4,1
810,892,4,1
810,176,4,1
810,1024,4,0
810,99,4,1
810,498,2,0
810,118,2,0
810,25,4,1
810,404,3,1
810,972,3,0
810,13,4,1
810,502,4,1
810,503,3,1
810,69,3,1
810,210,4,1
810,874,4,1
810,614,4,1
810,26,4,1
810,453,3,1
810,141,5,1
810,1035,3,0
810,652,3,0
810,152,4,1
810,524,1,0
240,758,2,0
240,622,2,1
240,995,2,0
240,1554,2,1
240,608,2,0
240,1483,1,1
750,653,4,1
750,158,3,1
750,322,3,1
750,25,4,1
750,200,4,0
750,978,4,0
750,909,4,1
890,158,3,1
890,61,3,1
890,145,2,1
750,227,4,1
890,154,4,1
750,390,4,1
890,192,5,1
750,119,2,1
750,309,3,0
890,340,3,0
750,361,4,1
750,500,3,0
890,645,3,1
750,658,3,1
750,1235,2,0
890,117,3,0
890,815,2,0
890,1024,2,1
890,290,4,1
750,503,2,1
890,311,3,0
750,358,4,1
750,409,3,1
750,103,4,1
890,268,4,0
890,614,4,1
750,218,4,1
890,303,3,0
890,564,2,0
750,83,2,1
750,312,4,1
750,453,4,1
890,553,3,1
890,137,5,1
890,121,4,1
750,348,4,1
750,202,3,1
750,13,2,1
750,418,2,0
750,113,3,1
890,1036,1,0
750,475,3,1
890,182,3,1
890,657,3,1
890,972,3,0
750,369,2,0
890,465,3,0
890,708,3,0
750,234,1,0
890,177,3,1
890,279,4,1
890,515,3,0
890,511,2,1
750,51,4,1
750,434,4,1
890,578,3,0
750,233,3,1
750,782,3,0
750,153,4,1
750,545,3,1
890,905,3,0
750,878,4,0
890,104,4,1
750,274,2,0
750,321,3,1
750,519,4,0
750,527,4,0
750,18,3,1
750,84,4,1
750,292,4,1
890,664,4,0
750,436,4,0
750,34,1,0
890,230,4,1
890,358,5,1
890,162,5,1
750,30,3,1
750,205,4,1
890,31,3,0
750,365,3,1
750,559,1,0
890,23,4,1
750,759,3,0
890,457,5,1
890,1184,3,0
890,258,3,0
890,334,4,1
750,477,4,1
750,801,2,1
890,404,4,1
890,103,4,1
890,721,3,0
750,862,2,1
890,125,3,0
890,758,3,0
750,528,3,1
750,136,3,0
750,104,4,1
750,160,3,0
750,58,3,1
750,232,3,1
750,920,3,0
750,1433,2,1
750,444,1,0
750,821,3,0
750,346,3,0
750,530,3,0
750,1063,3,0
750,457,3,1
750,511,1,1
750,37,5,1
750,294,4,0
750,257,4,1
750,57,5,1
750,1055,4,0
750,64,5,0
750,53,4,1
750,50,5,1
750,345,4,0
750,145,3,1
750,332,3,0
750,623,3,1
750,1156,2,1
19,864,4,0
19,104,5,1
19,69,5,1
19,428,5,1
19,407,4,1
19,142,3,1
19,414,4,1
19,121,4,1
19,513,4,0
19,648,4,1
19,88,4,0
19,615,4,1
19,279,3,1
19,288,4,0
19,1176,4,0
19,307,3,0
19,234,3,0
19,389,4,0
19,1035,4,0
19,1037,4,0
19,708,4,0
19,553,4,1
19,1103,4,0
19,772,2,0
19,299,5,0
19,859,4,1
19,517,2,0
19,1197,4,0
19,810,2,0
19,337,2,0
19,1012,1,0
19,657,4,1
19,1019,3,0
19,98,5,1
19,323,5,0
19,511,3,1
19,792,3,0
19,1183,4,0
19,824,4,0
19,1198,3,0
19,850,3,0
19,107,2,0
19,972,2,0
19,25,5,1
19,141,5,1
19,393,5,0
19,874,5,0
19,96,5,1
19,31,5,0
19,614,5,1
19,210,5,1
19,32,5,1
19,809,5,0
19,30,4,1
19,387,4,0
19,139,5,0
19,747,3,0
19,865,4,1
19,352,5,1
19,665,4,0
19,749,4,1
19,901,4,0
19,157,5,1
19,212,4,1
19,173,4,0
19,76,5,0
19,528,5,0
19,729,3,1
19,711,5,0
19,163,3,0
19,151,4,1
19,1199,3,1
19,1257,3,1
19,544,3,1
19,976,3,1
19,533,3,0
19,603,4,0
19,1153,3,0
19,1224,2,0
19,743,3,0
19,1177,4,0
19,686,3,1
19,80,4,0
19,590,3,0
19,147,3,1
19,230,4,1
19,102,5,1
19,445,4,0
19,409,5,1
19,48,4,1
19,23,5,1
19,218,3,1
19,232,4,1
19,202,4,1
19,427,3,0
19,115,4,1
19,1093,4,0
19,471,5,0
19,113,4,1
19,220,4,0
19,318,3,1
19,374,4,1
19,369,4,0
19,979,1,0
19,699,4,0
19,1229,3,0
19,1102,2,0
38,1183,3,0
38,1078,2,0
38,810,3,0
38,918,1,1
38,416,2,0
38,677,3,0
38,126,5,1
38,611,3,0
929,101,3,1
929,240,5,1
929,409,5,1
929,241,4,1
929,735,1,1
929,27,3,1
929,196,3,0
929,32,5,1
929,348,3,1
929,6,5,1
929,251,3,0
929,112,4,0
929,222,3,1
929,330,2,1
929,157,3,1
929,1017,3,0
929,368,3,1
929,190,5,1
929,230,4,1
929,50,5,1
929,243,3,1
929,33,4,1
929,30,3,1
929,562,4,0
929,110,4,0
929,218,4,1
929,104,4,1
929,472,4,1
929,192,4,1
929,458,2,0
929,639,3,0
929,59,3,1
929,463,3,1
929,53,2,1
929,35,4,1
929,352,4,1
929,493,5,1
929,298,4,1
929,321,2,1
929,474,3,0
929,227,4,1
929,210,4,1
929,896,3,1
929,62,1,0
929,521,3,1
929,553,4,1
929,623,4,1
929,343,4,1
929,480,1,0
929,407,2,1
929,25,3,1
929,360,4,0
929,312,3,1
929,475,3,1
929,268,3,0
929,48,3,1
929,107,1,0
929,503,3,1
929,823,3,0
929,175,4,1
929,289,4,1
929,119,4,1
929,151,2,1
929,980,3,0
929,87,2,1
929,747,4,0
929,121,3,1
929,557,4,1
929,514,2,0
929,212,3,1
929,94,2,1
929,7,4,0
929,572,5,1
929,548,4,0
929,180,2,1
929,102,4,1
929,13,1,1
929,307,2,0
929,684,2,0
929,759,2,0
929,23,4,1
929,54,4,1
929,288,3,0
929,146,4,0
929,103,2,1
929,322,3,1
929,424,2,1
929,47,2,0
929,142,3,1
929,528,1,0
929,648,3,1
929,391,3,1
543,614,3,1
543,365,3,1
543,84,4,1
543,243,4,1
543,141,3,1
543,502,4,1
502,18,4,1
502,356,1,1
543,493,4,1
543,51,4,1
543,261,5,1
543,58,3,1
543,222,3,1
543,542,4,0
543,1354,3,1
543,424,4,1
543,113,4,1
543,809,3,0
543,23,4,1
543,857,4,0
543,32,4,1
543,240,4,1
543,72,4,0
543,1357,3,1
543,192,4,1
543,741,3,0
543,64,2,0
543,201,3,1
543,670,3,0
543,180,4,1
543,461,3,0
543,251,3,0
543,350,4,0
543,402,3,1
543,411,4,1
543,731,4,1
543,510,3,0
543,212,3,1
543,257,4,1
543,139,4,0
543,698,3,0
543,289,3,1
543,300,4,1
543,95,4,1
543,1355,3,0
543,331,5,0
543,321,3,1
543,613,4,0
543,196,3,0
543,167,4,1
543,755,4,1
543,82,3,0
543,802,4,1
543,155,4,1
543,304,4,0
543,35,3,1
543,310,4,1
543,114,4,1
543,522,2,0
543,1536,3,1
543,889,4,0
543,470,3,0
543,27,3,1
543,969,2,1
543,230,3,1
543,274,4,1
543,551,4,0
543,572,4,1
543,126,4,1
543,330,3,1
543,277,3,0
543,581,3,0
19,114,4,1
19,395,5,0
19,887,3,0
19,679,4,0
19,618,5,0
19,62,4,0
19,1315,3,0
19,1245,2,0
19,886,3,0
19,624,5,1
19,736,5,0
19,289,2,1
19,263,4,0
19,712,2,0
19,171,5,1
19,1017,4,1
19,367,4,1
19,424,4,1
19,196,4,0
19,192,5,1
19,733,4,0
19,493,5,1
19,81,3,0
19,397,4,0
19,67,4,1
19,985,3,0
19,324,5,0
19,454,5,1
19,245,4,0
19,605,3,0
19,432,4,1
19,1381,4,1
19,543,1,0
19,473,4,0
19,316,5,0
19,294,4,0
19,788,3,1
19,359,3,0
19,1069,2,1
19,739,3,0
19,248,4,1
19,222,4,1
19,390,4,1
19,650,5,0
19,322,5,1
19,368,5,1
19,227,4,1
19,779,5,0
502,996,3,0
502,149,2,0
502,187,4,0
502,915,4,0
502,619,5,0
502,227,3,1
502,310,5,1
502,30,5,1
502,114,4,1
502,562,5,0
502,51,4,1
502,510,3,0
502,466,3,0
502,119,5,1
502,102,5,1
502,674,5,0
502,37,5,1
502,82,4,0
502,27,5,1
502,865,4,1
502,733,1,0
502,735,3,1
502,298,5,1
502,109,5,0
502,123,3,0
502,192,5,1
502,533,2,0
502,289,5,1
502,321,4,1
502,217,4,1
502,390,5,1
502,113,4,1
502,180,5,1
502,309,4,0
502,747,4,0
502,97,4,1
502,103,4,1
502,320,4,0
502,94,4,1
502,868,3,0
502,889,5,0
502,802,5,1
502,439,4,1
502,126,4,1
502,183,5,1
502,212,3,1
502,255,4,1
502,101,4,1
502,236,2,0
502,259,4,0
502,250,3,0
502,54,4,1
502,661,5,0
502,167,4,1
502,710,3,0
502,592,3,0
502,514,4,0
502,475,4,1
502,147,3,1
502,432,4,1
502,312,5,1
502,363,3,0
502,33,4,1
502,34,4,1
502,115,4,1
502,209,4,1
502,501,2,0
502,402,4,1
502,406,1,0
502,157,5,1
502,1080,4,1
502,545,4,1
502,248,5,1
502,424,4,1
502,276,4,0
502,218,5,1
502,505,4,1
502,350,3,0
502,754,5,0
502,558,3,1
502,507,4,1
502,472,4,1
502,322,4,1
502,437,5,0
502,560,4,0
502,425,4,0
502,1152,4,1
502,842,3,1
502,83,4,1
502,385,5,0
502,436,4,0
502,600,2,0
502,585,4,1
502,574,4,0
502,591,2,0
502,8,4,0
502,784,3,0
502,53,5,1
502,1106,3,1
502,726,5,1
502,1266,2,0
502,155,4,1
502,703,4,1
502,1212,3,0
502,529,3,1
502,550,3,0
502,47,2,0
502,148,4,0
502,470,4,0
502,58,5,1
502,15,2,0
502,297,3,1
502,835,3,1
502,551,4,0
502,1098,4,0
502,76,4,0
502,391,4,1
502,273,3,0
502,130,4,1
502,208,5,1
502,38,3,0
502,254,4,0
502,308,4,1
502,160,4,0
502,751,4,1
502,338,4,1
502,500,3,0
502,587,2,0
502,779,2,0
502,364,3,0
502,897,4,1
502,80,4,0
19,592,2,0
929,167,3,1
929,304,2,0
929,66,1,0
929,529,2,1
929,1105,1,0
929,286,1,0
929,835,1,0
929,1093,1,0
929,556,2,0
929,56,1,1
929,364,1,0
929,818,2,0
929,9,1,0
929,308,4,1
929,821,2,0
929,947,3,0
929,753,1,0
929,765,1,0
929,197,2,1
929,1049,2,0
929,615,3,1
929,522,1,0
929,1111,1,0
929,329,2,0
929,657,2,1
929,353,3,0
929,577,1,0
929,431,1,0
929,422,3,0
929,169,1,0
929,635,1,1
929,870,1,0
929,778,2,0
929,374,1,0
929,605,1,0
929,1198,1,0
929,505,2,1
929,162,2,1
929,147,1,1
929,77,1,0
929,55,1,0
929,26,2,1
929,901,2,0
929,137,3,1
929,418,3,0
929,141,2,1
929,369,1,0
929,220,1,0
929,202,2,1
929,459,1,0
929,770,3,0
929,279,1,0
929,979,1,0
929,699,1,0
929,774,1,0
502,644,1,0
343,176,4,1
343,653,5,1
343,677,1,0
343,162,5,1
343,81,2,0
343,261,5,1
343,289,4,1
343,348,4,1
343,312,4,1
343,190,5,1
343,932,1,0
343,210,2,1
343,295,3,0
343,572,5,1
343,360,3,0
343,357,5,1
343,409,5,1
343,157,5,1
343,231,5,0
343,48,4,1
343,352,4,1
343,507,4,1
343,32,2,1
343,230,4,1
343,240,4,1
343,368,4,1
343,222,3,1
343,318,4,1
343,103,5,1
343,419,2,0
343,308,3,1
343,245,3,0
343,57,3,1
343,53,5,1
343,257,4,1
343,1254,2,1
343,322,3,1
343,343,4,1
343,146,4,0
343,218,4,1
343,221,5,0
343,365,4,1
343,747,3,0
343,102,5,1
343,400,5,1
343,113,5,1
343,404,4,1
343,142,4,1
343,82,4,0
343,159,3,1
343,505,4,1
343,59,5,1
343,850,3,0
343,47,4,0
343,802,4,1
343,321,4,1
343,414,1,0
343,367,3,1
343,466,2,0
343,122,3,0
343,896,4,1
343,167,3,1
343,58,4,1
343,78,4,1
343,973,4,1
343,208,3,1
343,80,4,0
343,217,5,1
343,104,4,1
343,34,4,1
343,694,4,0
343,696,1,1
343,141,4,1
343,1010,4,1
343,453,4,1
343,422,3,0
343,445,2,0
343,298,5,1
343,30,2,1
343,83,3,1
343,98,3,1
343,457,3,1
343,273,2,0
343,211,3,0
343,219,4,0
343,54,3,1
343,477,5,1
343,7,4,0
343,901,3,0
343,325,1,0
176,653,3,1
176,421,3,1
176,158,4,1
176,176,1,1
176,498,4,0
176,569,2,0
176,586,1,0
176,864,4,0
176,332,4,0
176,61,3,1
176,377,2,0
343,173,4,0
343,532,4,1
343,647,4,0
343,741,3,0
176,485,2,0
176,145,2,1
176,188,1,0
176,392,1,0
176,117,3,0
176,361,3,1
176,252,3,0
343,544,3,1
343,1009,4,0
176,732,2,0
176,52,3,1
176,900,1,0
176,340,2,0
176,99,3,1
176,571,4,0
176,118,1,0
176,1003,1,0
343,359,1,0
343,426,3,1
176,1226,3,0
176,1028,2,0
176,996,2,0
176,816,2,0
176,266,1,1
176,628,1,1
176,405,4,0
176,794,1,1
176,460,1,0
343,652,3,0
176,1303,2,1
343,1238,3,0
176,358,3,1
176,69,4,1
176,181,5,1
176,25,5,1
176,777,1,1
176,936,4,0
176,782,3,0
176,414,4,1
176,740,2,0
176,877,4,0
176,210,5,1
176,50,5,1
176,772,1,0
176,382,1,0
176,371,1,0
176,635,1,1
176,238,1,1
176,302,1,1
176,771,4,0
176,1140,2,1
176,142,4,1
176,1260,2,0
176,790,2,1
176,205,3,1
176,1473,2,0
176,24,1,1
176,393,3,0
176,862,4,1
176,154,5,1
176,502,4,1
176,13,2,1
176,801,2,1
176,152,2,0
176,565,3,0
176,42,2,0
176,566,2,0
176,299,3,0
176,416,2,0
176,971,2,0
176,810,3,0
176,191,2,1
176,578,1,0
176,537,1,0
176,1092,1,0
176,166,1,0
176,1040,1,1
176,417,1,0
176,1036,1,0
176,972,3,0
176,863,3,1
176,1610,3,0
176,96,3,1
176,1024,3,1
176,365,3,1
176,1,3,0
176,229,3,0
176,30,5,1
176,32,5,1
176,693,5,0
176,1196,5,0
176,1006,3,0
176,362,5,1
176,45,5,0
176,217,5,1
176,807,5,1
176,820,3,0
176,514,5,0
176,1315,2,0
176,151,5,1
176,1165,4,1
176,114,5,1
176,291,5,0
176,325,4,1
176,212,4,1
176,618,3,0
343,193,3,0
343,550,3,0
343,588,3,0
176,339,3,0
176,169,4,0
176,559,2,0
176,395,4,0
176,1224,1,0
176,1008,4,0
176,143,1,0
176,422,1,0
176,778,3,0
176,216,1,0
176,76,2,0
176,155,4,1
176,1338,1,1
343,161,3,0
176,870,2,0
176,43,3,0
176,869,1,0
176,374,4,1
176,1048,5,0
176,62,5,0
176,729,3,1
176,494,1,0
176,605,3,0
176,440,1,1
176,1487,1,1
176,438,3,0
176,1174,1,1
176,1041,3,0
176,1027,5,0
176,656,2,0
176,879,1,1
176,886,1,0
176,1245,3,0
176,1074,2,0
176,1087,3,0
176,603,2,0
176,478,2,0
176,833,1,0
117,653,5,1
117,290,5,1
117,861,5,0
117,361,5,1
117,252,5,0
117,61,5,1
117,945,4,0
117,926,4,0
117,99,4,1
117,1003,4,0
117,176,4,1
117,275,4,0
117,118,1,0
117,669,2,0
117,243,4,1
117,372,5,0
117,50,3,1
117,356,3,1
117,662,4,0
117,410,2,0
117,53,5,1
117,78,5,1
117,358,5,1
117,11,4,1
117,936,5,0
117,535,5,0
117,447,3,0
117,1326,5,1
117,159,4,1
117,182,4,1
117,615,5,1
117,74,3,0
117,428,5,1
117,13,4,1
117,154,5,1
117,199,3,0
117,178,4,1
117,905,3,0
117,341,4,0
117,125,3,0
117,279,4,1
